audio_file|text
wavs/ASF001-AS-ST22U17.wav|যাবৰ সময়ত সদাগৰৰ সাতোজনী ঘৈণীয়েকক দঢ়াই দঢ়াই কলে
wavs/ASF001-AS-ST22U18.wav|সিঁহতে যেন চিলনীৰ জীয়েকক দুখ নিদি ভালকৈ ৰাখে
wavs/ASF001-AS-ST22U19.wav|এদিন মুদৈ এটাই ফণি আৰ্চি সেন্দূৰ খুৰীবাটি গোন্ধতেল
wavs/ASF001-AS-ST22U20.wav|আদি বেচিবলৈ বুলি সদাগৰ ঘাটতে তাৰ নাও বান্ধিলেহি
wavs/ASF001-AS-ST22U21.wav|সদাগৰৰ ঘৈণীয়েকহঁতে সিহঁতৰ চকুৰ কুটা দাঁতৰ শাল
wavs/ASF001-AS-ST22U22.wav|চিলনীৰ জীয়েকক সেই মুদৈটোকে বেচিবলৈ মনে মনে আলচি
wavs/ASF001-AS-ST22U23.wav|মুদৈটোৰ পৰা কিছুমান বস্তু কিনি
wavs/ASF001-AS-ST22U24.wav|সেইবোৰৰ বেচৰ বাবে তাক এজনী ৰূপহী ছোৱালী দিম বুলি কলে
wavs/ASF001-AS-ST22U25.wav|এই ছোৱালীজনীৰ ৰূপ গুণ সিহঁতে
wavs/ASF001-AS-ST22U26.wav|মুদৈটোৰ আগত এনেকৈ বৰ্ণাইছিল যে
wavs/ASF001-AS-ST22U27.wav|মুদৈৰ লোভ লাগি বস্তুৰ বেচত মাৰি ছোৱালীজনীকে লৈ যাবলৈ সি মান্তি হল
wavs/ASF001-AS-ST23U1.wav|এই ছোৱালীজনীৰ ৰূপ গুণ সিহঁতে
wavs/ASF001-AS-ST23U2.wav|মুদৈটোৰ আগত এনেকৈ বৰ্ণাইছিল যে
wavs/ASF001-AS-ST23U3.wav|মুদৈৰ লোভ লাগি বস্তুৰ বেচত মাৰি লৈ যাবলৈ সি হল
wavs/ASF001-AS-ST23U4.wav|আমাৰ ঘাটত এটা মুদৈয়ে
wavs/ASF001-AS-ST23U5.wav|এনাও বঢ়িয়া বস্তু বেচিবলৈ আনি নাও বান্ধি আছেহি
wavs/ASF001-AS-ST23U6.wav|আমি চাই মেলি তাৰপৰা কিছুমান বস্তু কিনি আনোগৈ আহ
wavs/ASF001-AS-ST23U7.wav|চিলনীৰ জীয়েকে কলে মোক একো নালাগে
wavs/ASF001-AS-ST23U8.wav|তোমালোকেই যোৱা মই নাযাওঁ
wavs/ASF001-AS-ST23U9.wav|মোক তেখেতে কলৈকো যাবলৈ হাক দি গৈছে
wavs/ASF001-AS-ST24U1.wav|সিহঁতে তাইক নানা ৰকমে বুজাই নেৰানেপেৰাকৈ ধৰাত
wavs/ASF001-AS-ST24U2.wav|শেষত তাই থেৰোগেৰোকৈ সিহঁতৰ লগতে গৈ ঘাট পালেগৈ
wavs/ASF001-AS-ST24U3.wav|সিহঁতে বস্তু চোৱাৰ লাচতে চিলনীৰ জীয়েকক মুদৈৰ নাৱত তুলি দিলত
wavs/ASF001-AS-ST24U4.wav|মুদৈয়ে আগেয়ে সিহঁতৰ সৈতে আলচি থোৱা মতে
wavs/ASF001-AS-ST24U5.wav|থাপ কৰে নাও মেলি দি চিলনীৰ জীয়েকক লৈ গুচি গল
wavs/ASF001-AS-ST24U6.wav|মুদৈয়ে চিলনীৰ জীয়েকক লৈ গৈ নিজৰ ঘৰ পোৱালেগৈ
wavs/ASF001-AS-ST24U7.wav|তাত চিলনীৰ জীয়েকক শুকান মাছৰ ৰখীয়া পাতিলে
wavs/ASF001-AS-ST24U8.wav|নৈৰ পাৰতে মুদৈটোৰ ঘৰ
wavs/ASF001-AS-ST24U9.wav|চিলনীৰ জীয়েকে ৰদত বহি শুকান মাছ ৰখি থাকোঁতে এনেদৰে বিনাই আছিল
wavs/ASF001-AS-ST24U10.wav|কুমাৰনী আয়ে মোক উটুৱাই দিলে
wavs/ASF001-AS-ST24U11.wav|চিলনী আয়ে মোক দাঙি ধৰিলে
wavs/ASF001-AS-ST24U12.wav|সাউদৰ কোঁৱৰে মোক বিয়া কৰালে
wavs/ASF001-AS-ST24U13.wav|সাতসতিনীয়ে মোক ডোমত বেচিলে
wavs/ASF001-AS-ST24U14.wav|ডোমে মোক শুকান মাছ ৰখীয়া কৰিলে
wavs/ASF001-AS-ST24U15.wav|শুকান মাছ ৰখি থাকোঁতে সেইপিনে
wavs/ASF001-AS-ST24U16.wav|সদাগৰ নাৱেৰে উজাই ঘৰলৈ উভতি আহিছিল
wavs/ASF001-AS-ST24U17.wav|দূৰৰপৰা এই বিননি শুনি সদাগৰে সেইখিনিতে
wavs/ASF001-AS-ST24U18.wav|নাও ৰাখি চিলনীৰ জীয়েকৰ ওচৰলৈ গৈ তাইৰ কি হৈছে
wavs/ASF001-AS-ST24U19.wav|কিয় কান্দিছে বুলি সুধিলত সকলো কথা ভাঙি তাই সদাগৰক কলে
wavs/ASF001-AS-ST24U20.wav|তেতিয়া তাইৰ আগত নিজৰ চিনাকি দি
wavs/ASF001-AS-ST24U21.wav|তাইক নাৱত তুলি গা পা ধুৱাই ন ৰিহা মেখেলা পিন্ধাই
wavs/ASF001-AS-ST24U22.wav|নাৱত তুলি লৈ গুচি আহিল
wavs/ASF001-AS-ST24U23.wav|নাৱতে চিলনীৰ জীয়েকক সদাগৰে এটা কাঠৰ পেৰাত
wavs/ASF001-AS-ST24U24.wav|সুমোৱাই থৈ তাই উশাহ লবলৈ পেৰাটোত এটা বিন্ধা কৰি দিছিল
wavs/ASF001-AS-ST24U25.wav|সদাগৰে ঘৰ পাই তেওঁৰ আনবোৰ বয়বস্তুৰে সৈতে
wavs/ASF001-AS-ST24U26.wav|পেৰাটোও তেঁওৰ শোৱনি ঘৰত সুমোৱাই থলে
wavs/ASF001-AS-ST24U27.wav|তহঁতৰ এটাইকেইজনীক দেখিবলৈ পাইছোঁ
wavs/ASF001-AS-ST24U28.wav|কিন্তু চিলনী জীয়েকক নাই পোৱা কিয়
wavs/ASF001-AS-ST24U29.wav|সিঁহতে উত্তৰ দিলে তাই আজি ভালেমান দিন হল
wavs/ASF001-AS-ST24U30.wav|মাকৰ ঘৰলৈ গল উভতি অহাই নাই
wavs/ASF001-AS-ST24U31.wav|এই কথা শুনি সদাগৰে সিঁহতক কলে
wavs/ASF001-AS-ST24U32.wav|মোৰ মনে ধৰিছে তঁহতে তাইক কিবা কৰিলি
wavs/ASF001-AS-ST25U1.wav|বাৰু তহঁতে সচাঁ কথা কৈছ নে মিছা কথা কৈছ
wavs/ASF001-AS-ST25U2.wav|মই তহঁতক এতিয়াই পৰীক্ষা কৰিম
wavs/ASF001-AS-ST25U3.wav|এইবুলি এটা দ গাঁত খন্দাই তাত জেং আৰু কাঁই পুতি
wavs/ASF001-AS-ST25U4.wav|এডাল এৱাঁ সূতা গাঁতটোৰ ইপাৰৰ পৰা সিপাৰলৈ
wavs/ASF001-AS-ST25U5.wav|বান্ধি দি ঘৈণীয়েকহঁতক কলে
wavs/ASF001-AS-ST25U6.wav|যি এই সূতাৰ ওপৰেদি বগাই যাব পাৰিবি
wavs/ASF001-AS-ST25U7.wav|সিয়েই নিৰ্দোষী বুলি জানিম
wavs/ASF001-AS-ST25U8.wav|এজনী এজনীকৈ ছজনী ঘৈনীয়েকে
wavs/ASF001-AS-ST25U9.wav|এৱাঁ সূতাৰ ওপৰেদি গৈ সূতা ছিগি গাঁতত পৰি মৰিল
wavs/ASF001-AS-ST25U10.wav|কিন্তু সপ্তমজনী নপৰিল
wavs/ASF001-AS-ST25U11.wav|সেইজনীয়ে সেই সূতাইদি সাত বাৰ অহা যোৱা কৰিলে
wavs/ASF001-AS-ST25U12.wav|কাৰণ তাই সঁচাকৈয়ে চিলনী জীয়েকক বেচাৰ কথা একো নাজানিছিল
wavs/ASF001-AS-ST25U13.wav|আন সতিনীয়েকহঁতে সেই কাম কৰোঁতে তাই ভাত ৰান্ধিছিল
wavs/ASF001-AS-ST25U14.wav|ইয়াৰ পিছত সদাগৰে তেওঁৰ সেই ছজনী ঘৈনীয়েকক গাঁততে মাটি দি পুতি থলে
wavs/ASF001-AS-ST25U15.wav|আৰু চিলনী জীয়েকক পেৰাৰ পৰা উলিয়ালে
wavs/ASF001-AS-ST25U16.wav|তাৰ পিছত চিলনীৰ জীয়েক আৰু সপ্তমজনী ঘৈণীয়েকৰ সৈতে
wavs/ASF001-AS-ST25U17.wav|সদাগৰে গৃহবাস কৰি সুখত কাল কটাবলৈ ধৰিলে
wavs/ASF001-AS-ST25U18.wav|আমাৰ কাপোৰকানি কলা হল
wavs/ASF001-AS-ST25U19.wav|আমি ঘৰলৈ গুচি আহিলো
wavs/ASF001-AS-ST25U20.wav|এক গাৱঁত এহাল মাউৰা লৰা ছোৱালী আছিল লৰাটোৰ
wavs/ASF001-AS-ST25U21.wav|নাম তীখৰ আৰু ছোৱালীজনীৰ নাম চুটিবাই লৰাটোৰ বুদ্ধিটো
wavs/ASF001-AS-ST25U22.wav|সৰুৰে পৰা বৰ চোকা আছিল দেখি গঞাঁ মানুহে
wavs/ASF001-AS-ST25U23.wav|তাৰ নাম তীখৰ দিছিল আৰু ছোৱালীজনী চুটি চাপৰ
wavs/ASF001-AS-ST25U24.wav|ঘৰে ঘৰে বাগৰি জাগৰি ঠোকোনা মোকোনা খাই বৰ দুখত উঠিছিল
wavs/ASF001-AS-ST25U25.wav|সকলোৱে পিঠা খাই দেখি এদিন তীখৰৰ পিঠা
wavs/ASF001-AS-ST25U26.wav|খাবৰ মন গল সি বায়েকক কলে
wavs/ASF001-AS-ST25U27.wav|বায়েকে উত্তৰ দিলে এ বোপাই মন গলেই জানিবা
wavs/ASF001-AS-ST25U28.wav|খাবি কৰপৰা ঈশ্বৰে আমাক সকলো সুখৰপৰা বঞ্চিত
wavs/ASF001-AS-ST25U29.wav|কৰিছে নহলেনো আইবোপায়ে আমাক টিলৌ টোপৌকৈ এৰি মৰি
wavs/ASF001-AS-ST25U30.wav|যায় নে কণা গোসাঁয়ে আমাৰ ফালে কণা চকুটো
wavs/ASF001-AS-ST25U31.wav|দি থাকে কোনোমতে খুজিমাগি শাকেপাতে ভাত এগাল খাওঁ
wavs/ASF001-AS-ST25U32.wav|পিঠা খাবলৈ বৰা ধান পাম কত তেল পাম
wavs/ASF001-AS-ST26U1.wav|কত গুড় পাম কত
wavs/ASF001-AS-ST26U2.wav|বায়েকৰ কথা শুনি তীখৰে অলপ পৰ টভক
wavs/ASF001-AS-ST26U3.wav|মাৰি থাকি কলে চুটিবাই তই মোক জোখা এৰী
wavs/ASF001-AS-ST26U4.wav|কাপোৰখনকে দে মই ওলাই যাওঁ এতিয়াই বৰা ধান
wavs/ASF001-AS-ST26U5.wav|লৈ আহিমগৈ এইবুলি তীখৰে এৰীয়া কাপোৰখন গাত লৈ ওলাই গল
wavs/ASF001-AS-ST26U6.wav|এঘৰ মানুহৰ ঘৰত বৰাধান মৰণা এটা দেখি
wavs/ASF001-AS-ST26U7.wav|তীখৰ সোমাই গৈ চোতালতে মৰণাৰ ওচৰতে বহিল গিৰিহঁতে
wavs/ASF001-AS-ST26U8.wav|ধানখেৰ জোকাৰি আতঁৰাইছে তীখৰে তাক বাৰে ভচহু ফুচুৰি
wavs/ASF001-AS-ST26U9.wav|কথা কৈ হহুঁৱাব লাগিছে এনেতে এবাৰ তীখৰে তাৰ
wavs/ASF001-AS-ST26U10.wav|পিয়াহ লাগিছে বুলি কৈ গিৰিহঁতক পানী এঘটি আনিবলৈ
wavs/ASF001-AS-ST26U11.wav|ভিতৰলৈ পঠিয়া‍ই দি ধানৰ ওপৰত বাগৰিবলৈ ধৰিলে মানুহটোৱে
wavs/ASF001-AS-ST26U12.wav|পানী লৈ আহি দেখে যে লৰাটো ধানৰ ওপৰত
wavs/ASF001-AS-ST26U13.wav|বাগৰি ফুৰিছে সি তাক সুধিলে হেৰ তীখৰ তোৰ কি
wavs/ASF001-AS-ST26U14.wav|হল অ তীখৰে কেঁকাই কেঁকাই উত্তৰ দিলে উস
wavs/ASF001-AS-ST26U15.wav|মই পেটৰ কামোৰণিত ৰক্ষাকে পোৱা নাই কি কৰোঁ
wavs/ASF001-AS-ST26U16.wav|কলৈ যাওঁ মানুহটোৱে তীখৰৰ পেটত ঘঁহি দিবলৈ এটোপা
wavs/ASF001-AS-ST26U17.wav|তেল আনিবলৈ লৰালৰিকৈ আকৌ ভিতৰলৈ গলতে তীখৰে
wavs/ASF001-AS-ST26U18.wav|উস মইও ঘৰলৈকে যাওঁ ইয়াত থাকিলে মৰিম
wavs/ASF001-AS-ST26U19.wav|বুলি ৰিঙিয়াই কৈ উঠি লৰ মাৰিলে ঘৰলৈ আহি
wavs/ASF001-AS-ST26U20.wav|তীখৰে বায়েকক এইয়া ধান নে বুলি কৈ কাপোৰখন
wavs/ASF001-AS-ST26U21.wav|জোকাৰি ধান এগাল উলিয়াই দিলে বায়েকৰ মহা ৰং
wavs/ASF001-AS-ST26U22.wav|তাই কলে ধান জেনিবা পালো কিন্তু তেল এটোপা পাওঁ
wavs/ASF001-AS-ST26U23.wav|কত তীখৰ আৰু মোক টেকেলী এটা দে বুলি কৈ
wavs/ASF001-AS-ST26U24.wav|বায়েকক খুজি টেকেলি এটা লৈ আকৌ ওলাই গল
wavs/ASF001-AS-ST26U25.wav|গৈ গৈ এঘৰ মানুহৰ ঘৰত তেলীশালত তেলপেৰা দেখি
wavs/ASF001-AS-ST26U26.wav|তাত সোমাই কাষতে অলপ থিয় দি গৰাকীক কলে ককাই
wavs/ASF001-AS-ST26U27.wav|ময়ো বেটেৰিটোৰ ওপৰত উঠিম নে ভৰ সৰহ হলে
wavs/ASF001-AS-ST26U28.wav|বেগাই তেল ওলাব শালৰ গৰাকীয়ে কলে উঠিবৰ মন
wavs/ASF001-AS-ST26U29.wav|গৈছে যদি উঠ হানিনো কি বেটেৰিৰ ওপৰত উঠিয়েই
wavs/ASF001-AS-ST26U30.wav|তীখৰে ৰাগ টানি গীত ধৰিলে
wavs/ASF001-AS-ST26U31.wav|এ সীতা শান্তি এ তোক মই নোবোলো ভাল
wavs/ASF001-AS-ST26U32.wav|সুবৰ্ণৰ দলিচাই গা জুৰ নহলে
